2021-мар.-04 20:25:33 [main] 55   evel c.d.m.MusicServiceApplication                       -  Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 576 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService) 
2021-03-04 20:54:47,016 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2021-03-04 20:54:47,162 INFO  [main] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-03-04 20:54:47,162 INFO  [main] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2008 ms
2021-03-04 20:54:47,495 INFO  [main] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-04 20:54:47,745 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8680"]
2021-03-04 20:54:47,776 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8680 (http) with context path ''
2021-03-04 20:54:47,791 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Started MusicServiceApplication in 3.718 seconds (JVM running for 6.729)
2021-03-04 20:55:02 [INFO]  [main]  c.d.m.MusicServiceApplication                      - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 14256 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService) 
2021-03-04 20:55:02 [INFO]  [main]  c.d.m.MusicServiceApplication                      - No active profile set, falling back to default profiles: default 
2021-03-04 20:55:04 [INFO]  [main]  o.s.b.w.e.t.TomcatWebServer                        - Tomcat initialized with port(s): 8680 (http) 
2021-03-04 20:55:04 [INFO]  [main]  o.a.c.h.Http11NioProtocol                          - Initializing ProtocolHandler ["http-nio-8680"] 
2021-03-04 20:55:04 [INFO]  [main]  o.a.c.c.StandardService                            - Starting service [Tomcat] 
2021-03-04 20:55:04 [INFO]  [main]  o.a.c.c.StandardEngine                             - Starting Servlet engine: [Apache Tomcat/9.0.41] 
2021-03-04 20:55:04 [INFO]  [main]  o.a.c.c.C.[.[.[/]                                  - Initializing Spring embedded WebApplicationContext 
2021-03-04 20:55:04 [INFO]  [main]  o.s.b.w.s.c.ServletWebServerApplicationContext     - Root WebApplicationContext: initialization completed in 1378 ms 
2021-03-04 20:55:04 [INFO]  [main]  o.s.s.c.ThreadPoolTaskExecutor                     - Initializing ExecutorService 'applicationTaskExecutor' 
2021-03-04 20:55:04 [INFO]  [main]  o.a.c.h.Http11NioProtocol                          - Starting ProtocolHandler ["http-nio-8680"] 
2021-03-04 20:55:04 [INFO]  [main]  o.s.b.w.e.t.TomcatWebServer                        - Tomcat started on port(s): 8680 (http) with context path '' 
2021-03-04 20:55:04 [INFO]  [main]  c.d.m.MusicServiceApplication                      - Started MusicServiceApplication in 2.963 seconds (JVM running for 5.584) 
2021-03-04 20:55:10 [INFO]  [http-nio-8680-exec-1]  o.a.c.c.C.[.[.[/]                                  - Initializing Spring DispatcherServlet 'dispatcherServlet' 
2021-03-04 20:55:10 [INFO]  [http-nio-8680-exec-1]  o.s.w.s.DispatcherServlet                          - Initializing Servlet 'dispatcherServlet' 
2021-03-04 20:55:10 [INFO]  [http-nio-8680-exec-1]  o.s.w.s.DispatcherServlet                          - Completed initialization in 2 ms 
2021-03-04 20:55:10 [INFO]  [http-nio-8680-exec-1]  c.d.m.c.Controller                                 - Set type json 
2021-03-04 23:21:28 [INFO]  [main]  c.d.m.MusicServiceApplication                      - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 10652 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService) 
2021-03-04 23:21:28 [INFO]  [main]  c.d.m.MusicServiceApplication                      - No active profile set, falling back to default profiles: default 
2021-03-04 23:21:29 [INFO]  [main]  o.s.b.w.e.t.TomcatWebServer                        - Tomcat initialized with port(s): 8680 (http) 
2021-03-04 23:21:30 [INFO]  [main]  o.a.c.h.Http11NioProtocol                          - Initializing ProtocolHandler ["http-nio-8680"] 
2021-03-04 23:21:30 [INFO]  [main]  o.a.c.c.StandardService                            - Starting service [Tomcat] 
2021-03-04 23:21:30 [INFO]  [main]  o.a.c.c.StandardEngine                             - Starting Servlet engine: [Apache Tomcat/9.0.41] 
2021-03-04 23:21:30 [INFO]  [main]  o.a.c.c.C.[.[.[/]                                  - Initializing Spring embedded WebApplicationContext 
2021-03-04 23:21:30 [INFO]  [main]  o.s.b.w.s.c.ServletWebServerApplicationContext     - Root WebApplicationContext: initialization completed in 1494 ms 
2021-03-04 23:21:30 [INFO]  [main]  o.s.s.c.ThreadPoolTaskExecutor                     - Initializing ExecutorService 'applicationTaskExecutor' 
2021-03-04 23:21:30 [INFO]  [main]  o.a.c.h.Http11NioProtocol                          - Starting ProtocolHandler ["http-nio-8680"] 
